class_idx,class_name,cx,cy,w,h,x_min,y_min,x_max,y_max,image_file,image_id,source,label_confidence
1,abnormal_head,0.834375,0.71640625,0.096875,0.1046875,503,425,565,492,syn_00241.jpg,syn_00241,synthetic,synthetic
3,abnormal_tail,0.71953125,0.09140625,0.0484375,0.0609375,445,39,476,78,syn_00241.jpg,syn_00241,synthetic,synthetic
4,cytoplasmic_droplet,0.7171875,0.7,0.090625,0.071875,430,425,488,471,syn_00241.jpg,syn_00241,synthetic,synthetic
0,normal,0.765625,0.31796875,0.090625,0.0515625,461,187,519,220,syn_00242.jpg,syn_00242,synthetic,synthetic
4,cytoplasmic_droplet,0.77890625,0.540625,0.1484375,0.09375,451,316,546,376,syn_00242.jpg,syn_00242,synthetic,synthetic
0,normal,0.34140625,0.4109375,0.1078125,0.0625,184,243,253,283,syn_00242.jpg,syn_00242,synthetic,synthetic
0,normal,0.846875,0.925,0.1,0.075,510,568,574,616,syn_00242.jpg,syn_00242,synthetic,synthetic
3,abnormal_tail,0.61484375,0.328125,0.0546875,0.04375,376,196,411,224,syn_00242.jpg,syn_00242,synthetic,synthetic
2,abnormal_midpiece,0.1546875,0.37890625,0.115625,0.0796875,62,217,136,268,syn_00242.jpg,syn_00242,synthetic,synthetic
4,cytoplasmic_droplet,0.56875,0.46875,0.15625,0.096875,314,269,414,331,syn_00242.jpg,syn_00242,synthetic,synthetic
0,normal,0.3609375,0.72890625,0.05625,0.1140625,213,430,249,503,syn_00242.jpg,syn_00242,synthetic,synthetic
1,abnormal_head,0.35390625,0.83203125,0.1265625,0.0765625,186,508,267,557,syn_00242.jpg,syn_00242,synthetic,synthetic
1,abnormal_head,0.4125,0.4859375,0.053125,0.1,247,279,281,343,syn_00242.jpg,syn_00242,synthetic,synthetic
4,cytoplasmic_droplet,0.265625,0.6578125,0.090625,0.059375,141,402,199,440,syn_00242.jpg,syn_00242,synthetic,synthetic
0,normal,0.38125,0.30859375,0.071875,0.1015625,221,165,267,230,syn_00242.jpg,syn_00242,synthetic,synthetic
0,normal,0.721875,0.6921875,0.096875,0.046875,431,428,493,458,syn_00242.jpg,syn_00242,synthetic,synthetic
2,abnormal_midpiece,0.04453125,0.340625,0.0890625,0.053125,0,201,57,235,syn_00242.jpg,syn_00242,synthetic,synthetic
5,other_abnormal,0.2296875,0.3296875,0.109375,0.05625,112,193,182,229,syn_00242.jpg,syn_00242,synthetic,synthetic
3,abnormal_tail,0.8375,0.140625,0.059375,0.040625,517,77,555,103,syn_00242.jpg,syn_00242,synthetic,synthetic
0,normal,0.309375,0.43203125,0.075,0.1015625,174,244,222,309,syn_00242.jpg,syn_00242,synthetic,synthetic
2,abnormal_midpiece,0.56875,0.5171875,0.115625,0.059375,327,312,401,350,syn_00242.jpg,syn_00242,synthetic,synthetic
2,abnormal_midpiece,0.88515625,0.7984375,0.1046875,0.08125,533,485,600,537,syn_00243.jpg,syn_00243,synthetic,synthetic
3,abnormal_tail,0.76953125,0.546875,0.0765625,0.0625,468,330,517,370,syn_00243.jpg,syn_00243,synthetic,synthetic
0,normal,0.771875,0.7140625,0.028125,0.0875,485,429,503,485,syn_00243.jpg,syn_00243,synthetic,synthetic
0,normal,0.7046875,0.465625,0.04375,0.103125,437,265,465,331,syn_00243.jpg,syn_00243,synthetic,synthetic
4,cytoplasmic_droplet,0.81015625,0.18984375,0.0484375,0.0796875,503,96,534,147,syn_00243.jpg,syn_00243,synthetic,synthetic
0,normal,0.4453125,0.909375,0.0625,0.103125,265,549,305,615,syn_00243.jpg,syn_00243,synthetic,synthetic
1,abnormal_head,0.3609375,0.728125,0.078125,0.1375,206,422,256,510,syn_00243.jpg,syn_00243,synthetic,synthetic
4,cytoplasmic_droplet,0.78125,0.37890625,0.028125,0.1109375,491,207,509,278,syn_00243.jpg,syn_00243,synthetic,synthetic
0,normal,0.88203125,0.10546875,0.1140625,0.0984375,528,36,601,99,syn_00243.jpg,syn_00243,synthetic,synthetic
0,normal,0.33359375,0.7296875,0.1390625,0.071875,169,444,258,490,syn_00243.jpg,syn_00243,synthetic,synthetic
0,normal,0.525,0.1234375,0.04375,0.109375,322,44,350,114,syn_00243.jpg,syn_00243,synthetic,synthetic
0,normal,0.10703125,0.921875,0.0953125,0.046875,38,575,99,605,syn_00244.jpg,syn_00244,synthetic,synthetic
0,normal,0.47421875,0.3984375,0.1109375,0.1,268,223,339,287,syn_00244.jpg,syn_00244,synthetic,synthetic
1,abnormal_head,0.44765625,0.50390625,0.1109375,0.0765625,251,298,322,347,syn_00244.jpg,syn_00244,synthetic,synthetic
3,abnormal_tail,0.428125,0.77890625,0.028125,0.0578125,265,480,283,517,syn_00244.jpg,syn_00244,synthetic,synthetic
2,abnormal_midpiece,0.7375,0.171875,0.10625,0.0625,438,90,506,130,syn_00244.jpg,syn_00244,synthetic,synthetic
1,abnormal_head,0.4546875,0.29609375,0.0875,0.1171875,263,152,319,227,syn_00244.jpg,syn_00244,synthetic,synthetic
3,abnormal_tail,0.1046875,0.2125,0.053125,0.071875,50,113,84,159,syn_00244.jpg,syn_00244,synthetic,synthetic
1,abnormal_head,0.178125,0.10859375,0.084375,0.0859375,87,42,141,97,syn_00244.jpg,syn_00244,synthetic,synthetic
0,normal,0.69296875,0.80234375,0.0859375,0.0421875,416,500,471,527,syn_00244.jpg,syn_00244,synthetic,synthetic
4,cytoplasmic_droplet,0.83359375,0.86953125,0.0953125,0.0890625,503,528,564,585,syn_00244.jpg,syn_00244,synthetic,synthetic
0,normal,0.55625,0.22109375,0.028125,0.1140625,347,105,365,178,syn_00244.jpg,syn_00244,synthetic,synthetic
1,abnormal_head,0.6484375,0.865625,0.071875,0.078125,392,529,438,579,syn_00244.jpg,syn_00244,synthetic,synthetic
0,normal,0.41171875,0.76484375,0.0515625,0.1171875,247,452,280,527,syn_00245.jpg,syn_00245,synthetic,synthetic
0,normal,0.79453125,0.83125,0.0515625,0.15,492,484,525,580,syn_00245.jpg,syn_00245,synthetic,synthetic
3,abnormal_tail,0.1015625,0.5921875,0.053125,0.0625,48,359,82,399,syn_00245.jpg,syn_00245,synthetic,synthetic
1,abnormal_head,0.30625,0.56640625,0.128125,0.0734375,155,339,237,386,syn_00245.jpg,syn_00245,synthetic,synthetic
0,normal,0.63046875,0.9078125,0.1015625,0.08125,371,555,436,607,syn_00245.jpg,syn_00245,synthetic,synthetic
5,other_abnormal,0.52578125,0.3890625,0.0421875,0.08125,323,223,350,275,syn_00245.jpg,syn_00245,synthetic,synthetic
1,abnormal_head,0.76796875,0.51953125,0.0828125,0.0953125,465,302,518,363,syn_00245.jpg,syn_00245,synthetic,synthetic
1,abnormal_head,0.578125,0.2828125,0.071875,0.10625,347,147,393,215,syn_00245.jpg,syn_00245,synthetic,synthetic
4,cytoplasmic_droplet,0.275,0.56875,0.10625,0.06875,142,342,210,386,syn_00245.jpg,syn_00245,synthetic,synthetic
0,normal,0.465625,0.3078125,0.034375,0.103125,287,164,309,230,syn_00245.jpg,syn_00245,synthetic,synthetic
1,abnormal_head,0.1953125,0.196875,0.10625,0.06875,91,104,159,148,syn_00245.jpg,syn_00245,synthetic,synthetic
0,normal,0.7046875,0.7484375,0.1,0.065625,419,458,483,500,syn_00245.jpg,syn_00245,synthetic,synthetic
0,normal,0.25703125,0.30703125,0.0421875,0.1609375,151,145,178,248,syn_00245.jpg,syn_00245,synthetic,synthetic
0,normal,0.10859375,0.653125,0.0828125,0.053125,43,401,96,435,syn_00245.jpg,syn_00245,synthetic,synthetic
0,normal,0.865625,0.76875,0.05,0.121875,538,453,570,531,syn_00246.jpg,syn_00246,synthetic,synthetic
2,abnormal_midpiece,0.1265625,0.7125,0.040625,0.13125,68,414,94,498,syn_00246.jpg,syn_00246,synthetic,synthetic
4,cytoplasmic_droplet,0.48046875,0.79453125,0.0578125,0.1328125,289,466,326,551,syn_00246.jpg,syn_00246,synthetic,synthetic
0,normal,0.58046875,0.1140625,0.1265625,0.0375,331,61,412,85,syn_00246.jpg,syn_00246,synthetic,synthetic
0,normal,0.16796875,0.21484375,0.1234375,0.0859375,68,110,147,165,syn_00246.jpg,syn_00246,synthetic,synthetic
4,cytoplasmic_droplet,0.2453125,0.17109375,0.0375,0.1328125,145,67,169,152,syn_00246.jpg,syn_00246,synthetic,synthetic
2,abnormal_midpiece,0.221875,0.86953125,0.053125,0.0984375,125,525,159,588,syn_00246.jpg,syn_00246,synthetic,synthetic
4,cytoplasmic_droplet,0.78671875,0.8421875,0.1328125,0.0625,461,519,546,559,syn_00246.jpg,syn_00246,synthetic,synthetic
0,normal,0.91484375,0.20703125,0.0765625,0.0984375,561,101,610,164,syn_00246.jpg,syn_00246,synthetic,synthetic
0,normal,0.36953125,0.2640625,0.1171875,0.084375,199,142,274,196,syn_00246.jpg,syn_00246,synthetic,synthetic
0,normal,0.140625,0.8015625,0.078125,0.065625,65,492,115,534,syn_00246.jpg,syn_00246,synthetic,synthetic
0,normal,0.2375,0.10390625,0.04375,0.1578125,138,16,166,117,syn_00246.jpg,syn_00246,synthetic,synthetic
4,cytoplasmic_droplet,0.6375,0.78515625,0.046875,0.0953125,393,472,423,533,syn_00246.jpg,syn_00246,synthetic,synthetic
0,normal,0.67421875,0.1734375,0.1109375,0.1,396,79,467,143,syn_00246.jpg,syn_00246,synthetic,synthetic
1,abnormal_head,0.63515625,0.1703125,0.1484375,0.05,359,93,454,125,syn_00246.jpg,syn_00246,synthetic,synthetic
2,abnormal_midpiece,0.9171875,0.1109375,0.05,0.146875,571,24,603,118,syn_00246.jpg,syn_00246,synthetic,synthetic
1,abnormal_head,0.553125,0.18203125,0.10625,0.0765625,320,92,388,141,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.625,0.20625,0.09375,0.065625,370,111,430,153,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.36640625,0.90390625,0.0578125,0.1296875,216,537,253,620,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.1703125,0.909375,0.046875,0.090625,94,553,124,611,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.15703125,0.2453125,0.0984375,0.053125,69,140,132,174,syn_00247.jpg,syn_00247,synthetic,synthetic
5,other_abnormal,0.69609375,0.7671875,0.0515625,0.0875,429,463,462,519,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.05234375,0.8953125,0.1046875,0.065625,0,552,67,594,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.634375,0.2671875,0.040625,0.11875,393,133,419,209,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.0609375,0.3953125,0.0875,0.10625,11,219,67,287,syn_00247.jpg,syn_00247,synthetic,synthetic
0,normal,0.22265625,0.228125,0.0421875,0.096875,129,115,156,177,syn_00247.jpg,syn_00247,synthetic,synthetic
3,abnormal_tail,0.384375,0.25,0.046875,0.071875,231,137,261,183,syn_00247.jpg,syn_00247,synthetic,synthetic
4,cytoplasmic_droplet,0.8390625,0.21875,0.04375,0.146875,523,93,551,187,syn_00248.jpg,syn_00248,synthetic,synthetic
1,abnormal_head,0.8515625,0.396875,0.109375,0.08125,510,228,580,280,syn_00248.jpg,syn_00248,synthetic,synthetic
0,normal,0.09453125,0.60234375,0.0578125,0.0953125,42,355,79,416,syn_00248.jpg,syn_00248,synthetic,synthetic
0,normal,0.34140625,0.53359375,0.0859375,0.1078125,191,307,246,376,syn_00248.jpg,syn_00248,synthetic,synthetic
0,normal,0.8796875,0.321875,0.040625,0.1,550,174,576,238,syn_00248.jpg,syn_00248,synthetic,synthetic
2,abnormal_midpiece,0.32890625,0.52578125,0.0484375,0.1109375,195,301,226,372,syn_00248.jpg,syn_00248,synthetic,synthetic
0,normal,0.29921875,0.1890625,0.0765625,0.078125,167,96,216,146,syn_00248.jpg,syn_00248,synthetic,synthetic
3,abnormal_tail,0.8265625,0.590625,0.03125,0.06875,519,356,539,400,syn_00248.jpg,syn_00248,synthetic,synthetic
4,cytoplasmic_droplet,0.34765625,0.421875,0.1359375,0.121875,179,231,266,309,syn_00249.jpg,syn_00249,synthetic,synthetic
4,cytoplasmic_droplet,0.10078125,0.3875,0.1546875,0.078125,15,223,114,273,syn_00249.jpg,syn_00249,synthetic,synthetic
0,normal,0.5390625,0.3828125,0.0625,0.125,325,205,365,285,syn_00249.jpg,syn_00249,synthetic,synthetic
0,normal,0.3515625,0.12734375,0.09375,0.1046875,195,48,255,115,syn_00249.jpg,syn_00249,synthetic,synthetic
3,abnormal_tail,0.3296875,0.20546875,0.0625,0.0796875,191,106,231,157,syn_00249.jpg,syn_00249,synthetic,synthetic
0,normal,0.70859375,0.39609375,0.0828125,0.0921875,427,224,480,283,syn_00249.jpg,syn_00249,synthetic,synthetic
1,abnormal_head,0.428125,0.41875,0.128125,0.08125,233,242,315,294,syn_00249.jpg,syn_00249,synthetic,synthetic
0,normal,0.2015625,0.2328125,0.1125,0.0375,93,137,165,161,syn_00249.jpg,syn_00249,synthetic,synthetic
0,normal,0.10625,0.6265625,0.053125,0.128125,51,360,85,442,syn_00249.jpg,syn_00249,synthetic,synthetic
3,abnormal_tail,0.7421875,0.8640625,0.034375,0.053125,464,536,486,570,syn_00249.jpg,syn_00249,synthetic,synthetic
0,normal,0.0828125,0.92578125,0.034375,0.1359375,42,549,64,636,syn_00249.jpg,syn_00249,synthetic,synthetic
0,normal,0.30625,0.8109375,0.090625,0.053125,167,502,225,536,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.64375,0.3296875,0.075,0.1,388,179,436,243,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.521875,0.421875,0.053125,0.0875,317,242,351,298,syn_00250.jpg,syn_00250,synthetic,synthetic
3,abnormal_tail,0.890625,0.790625,0.046875,0.071875,555,483,585,529,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.53046875,0.90234375,0.0609375,0.1109375,320,542,359,613,syn_00250.jpg,syn_00250,synthetic,synthetic
3,abnormal_tail,0.90078125,0.4390625,0.0640625,0.065625,556,260,597,302,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.8,0.61953125,0.11875,0.0640625,474,376,550,417,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.05625,0.73671875,0.1,0.1171875,4,434,68,509,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.29453125,0.0578125,0.0546875,0.09375,171,7,206,67,syn_00250.jpg,syn_00250,synthetic,synthetic
4,cytoplasmic_droplet,0.65625,0.6296875,0.1375,0.05625,376,385,464,421,syn_00250.jpg,syn_00250,synthetic,synthetic
3,abnormal_tail,0.55390625,0.534375,0.0796875,0.0625,329,322,380,362,syn_00250.jpg,syn_00250,synthetic,synthetic
1,abnormal_head,0.8390625,0.66953125,0.115625,0.0578125,500,410,574,447,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.04921875,0.92265625,0.0984375,0.0828125,0,564,63,617,syn_00250.jpg,syn_00250,synthetic,synthetic
5,other_abnormal,0.3140625,0.74453125,0.046875,0.1296875,186,435,216,518,syn_00250.jpg,syn_00250,synthetic,synthetic
3,abnormal_tail,0.64609375,0.87421875,0.0515625,0.0578125,397,541,430,578,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.8390625,0.59609375,0.040625,0.0828125,524,355,550,408,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.309375,0.1765625,0.075,0.10625,174,79,222,147,syn_00250.jpg,syn_00250,synthetic,synthetic
0,normal,0.82734375,0.8,0.0640625,0.115625,509,475,550,549,syn_00251.jpg,syn_00251,synthetic,synthetic
0,normal,0.8109375,0.5765625,0.04375,0.159375,505,318,533,420,syn_00251.jpg,syn_00251,synthetic,synthetic
1,abnormal_head,0.51640625,0.78984375,0.0515625,0.1359375,314,462,347,549,syn_00251.jpg,syn_00251,synthetic,synthetic
1,abnormal_head,0.25546875,0.17421875,0.0890625,0.1203125,135,73,192,150,syn_00251.jpg,syn_00251,synthetic,synthetic
0,normal,0.603125,0.8578125,0.05625,0.1,368,517,404,581,syn_00251.jpg,syn_00251,synthetic,synthetic
1,abnormal_head,0.934375,0.6671875,0.06875,0.153125,576,378,620,476,syn_00251.jpg,syn_00251,synthetic,synthetic
4,cytoplasmic_droplet,0.328125,0.4046875,0.046875,0.159375,195,208,225,310,syn_00251.jpg,syn_00251,synthetic,synthetic
0,normal,0.1546875,0.19609375,0.09375,0.0859375,69,98,129,153,syn_00251.jpg,syn_00251,synthetic,synthetic
5,other_abnormal,0.9,0.821875,0.096875,0.053125,545,509,607,543,syn_00251.jpg,syn_00251,synthetic,synthetic
3,abnormal_tail,0.2640625,0.653125,0.06875,0.04375,147,404,191,432,syn_00251.jpg,syn_00251,synthetic,synthetic
4,cytoplasmic_droplet,0.7828125,0.34765625,0.053125,0.1671875,484,169,518,276,syn_00251.jpg,syn_00251,synthetic,synthetic
5,other_abnormal,0.14375,0.4515625,0.08125,0.0875,66,261,118,317,syn_00251.jpg,syn_00251,synthetic,synthetic
3,abnormal_tail,0.15859375,0.4453125,0.0703125,0.075,79,261,124,309,syn_00251.jpg,syn_00251,synthetic,synthetic
3,abnormal_tail,0.28046875,0.265625,0.0734375,0.05,156,154,203,186,syn_00251.jpg,syn_00251,synthetic,synthetic
3,abnormal_tail,0.1265625,0.87265625,0.046875,0.0546875,66,541,96,576,syn_00251.jpg,syn_00251,synthetic,synthetic
0,normal,0.26484375,0.3953125,0.0859375,0.071875,142,230,197,276,syn_00251.jpg,syn_00251,synthetic,synthetic
1,abnormal_head,0.584375,0.5234375,0.075,0.084375,350,308,398,362,syn_00251.jpg,syn_00251,synthetic,synthetic
3,abnormal_tail,0.08125,0.94140625,0.028125,0.0703125,43,580,61,625,syn_00251.jpg,syn_00251,synthetic,synthetic
0,normal,0.84375,0.2328125,0.078125,0.040625,515,136,565,162,syn_00251.jpg,syn_00251,synthetic,synthetic
3,abnormal_tail,0.94375,0.4125,0.08125,0.05625,578,246,630,282,syn_00251.jpg,syn_00251,synthetic,synthetic
3,abnormal_tail,0.17109375,0.6453125,0.0421875,0.065625,96,392,123,434,syn_00252.jpg,syn_00252,synthetic,synthetic
1,abnormal_head,0.5203125,0.79375,0.11875,0.06875,295,486,371,530,syn_00252.jpg,syn_00252,synthetic,synthetic
0,normal,0.6953125,0.53125,0.084375,0.071875,418,317,472,363,syn_00252.jpg,syn_00252,synthetic,synthetic
0,normal,0.67421875,0.59453125,0.1015625,0.1296875,399,339,464,422,syn_00252.jpg,syn_00252,synthetic,synthetic
0,normal,0.109375,0.73671875,0.046875,0.1453125,55,425,85,518,syn_00252.jpg,syn_00252,synthetic,synthetic
0,normal,0.50078125,0.8484375,0.0765625,0.071875,296,520,345,566,syn_00252.jpg,syn_00252,synthetic,synthetic
0,normal,0.69921875,0.95546875,0.0328125,0.0859375,437,584,458,639,syn_00252.jpg,syn_00252,synthetic,synthetic
0,normal,0.1265625,0.06484375,0.10625,0.1078125,47,7,115,76,syn_00252.jpg,syn_00252,synthetic,synthetic
0,normal,0.678125,0.5171875,0.13125,0.075,392,307,476,355,syn_00252.jpg,syn_00252,synthetic,synthetic
3,abnormal_tail,0.3296875,0.878125,0.0375,0.078125,199,537,223,587,syn_00253.jpg,syn_00253,synthetic,synthetic
1,abnormal_head,0.378125,0.78125,0.128125,0.05625,201,482,283,518,syn_00253.jpg,syn_00253,synthetic,synthetic
2,abnormal_midpiece,0.65,0.19765625,0.053125,0.1078125,399,92,433,161,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.54375,0.24453125,0.065625,0.1265625,327,116,369,197,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.7015625,0.3734375,0.028125,0.153125,440,190,458,288,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.81484375,0.09375,0.0984375,0.10625,490,26,553,94,syn_00253.jpg,syn_00253,synthetic,synthetic
1,abnormal_head,0.86640625,0.6546875,0.0703125,0.0625,532,399,577,439,syn_00253.jpg,syn_00253,synthetic,synthetic
4,cytoplasmic_droplet,0.490625,0.3828125,0.0625,0.0875,294,217,334,273,syn_00253.jpg,syn_00253,synthetic,synthetic
1,abnormal_head,0.215625,0.49609375,0.090625,0.1140625,109,281,167,354,syn_00253.jpg,syn_00253,synthetic,synthetic
2,abnormal_midpiece,0.6875,0.6796875,0.084375,0.121875,413,396,467,474,syn_00253.jpg,syn_00253,synthetic,synthetic
1,abnormal_head,0.52421875,0.2265625,0.0984375,0.103125,304,112,367,178,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.56015625,0.8828125,0.1234375,0.078125,319,540,398,590,syn_00253.jpg,syn_00253,synthetic,synthetic
5,other_abnormal,0.91875,0.1125,0.0625,0.0875,568,44,608,100,syn_00253.jpg,syn_00253,synthetic,synthetic
2,abnormal_midpiece,0.578125,0.4703125,0.08125,0.109375,344,266,396,336,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.878125,0.56875,0.109375,0.0625,527,344,597,384,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.13828125,0.80234375,0.1109375,0.0890625,53,485,124,542,syn_00253.jpg,syn_00253,synthetic,synthetic
1,abnormal_head,0.3703125,0.7859375,0.1125,0.040625,201,490,273,516,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.571875,0.23515625,0.046875,0.0953125,351,120,381,181,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.6953125,0.1828125,0.128125,0.071875,404,94,486,140,syn_00253.jpg,syn_00253,synthetic,synthetic
3,abnormal_tail,0.60625,0.396875,0.065625,0.071875,367,231,409,277,syn_00253.jpg,syn_00253,synthetic,synthetic
3,abnormal_tail,0.42734375,0.22578125,0.0515625,0.0734375,257,121,290,168,syn_00253.jpg,syn_00253,synthetic,synthetic
0,normal,0.890625,0.3,0.05,0.096875,554,161,586,223,syn_00254.jpg,syn_00254,synthetic,synthetic
3,abnormal_tail,0.14609375,0.6125,0.0765625,0.04375,69,378,118,406,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.3984375,0.6375,0.053125,0.06875,238,386,272,430,syn_00254.jpg,syn_00254,synthetic,synthetic
4,cytoplasmic_droplet,0.45546875,0.796875,0.0640625,0.109375,271,475,312,545,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.13046875,0.1015625,0.0828125,0.084375,57,38,110,92,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.08046875,0.47109375,0.0640625,0.1078125,31,267,72,336,syn_00254.jpg,syn_00254,synthetic,synthetic
1,abnormal_head,0.659375,0.609375,0.08125,0.0875,396,362,448,418,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.25078125,0.6046875,0.1453125,0.071875,114,364,207,410,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.54375,0.625,0.0625,0.0875,328,372,368,428,syn_00254.jpg,syn_00254,synthetic,synthetic
3,abnormal_tail,0.2,0.5609375,0.065625,0.040625,107,346,149,372,syn_00254.jpg,syn_00254,synthetic,synthetic
1,abnormal_head,0.59921875,0.73125,0.1296875,0.04375,342,454,425,482,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.76328125,0.6234375,0.0703125,0.115625,466,362,511,436,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.628125,0.37265625,0.05,0.0828125,386,212,418,265,syn_00254.jpg,syn_00254,synthetic,synthetic
3,abnormal_tail,0.2,0.6078125,0.05,0.10625,112,355,144,423,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.29375,0.37890625,0.046875,0.0859375,173,215,203,270,syn_00254.jpg,syn_00254,synthetic,synthetic
1,abnormal_head,0.490625,0.29296875,0.08125,0.1171875,288,150,340,225,syn_00254.jpg,syn_00254,synthetic,synthetic
0,normal,0.896875,0.209375,0.134375,0.065625,531,113,617,155,syn_00254.jpg,syn_00254,synthetic,synthetic
5,other_abnormal,0.596875,0.82265625,0.096875,0.0765625,351,502,413,551,syn_00255.jpg,syn_00255,synthetic,synthetic
0,normal,0.778125,0.146875,0.125,0.0625,458,74,538,114,syn_00255.jpg,syn_00255,synthetic,synthetic
0,normal,0.81171875,0.2328125,0.1015625,0.1375,487,105,552,193,syn_00255.jpg,syn_00255,synthetic,synthetic
